Video_ID,Upload_Date,Length_Minutes,Views,Ads_Revenue,Sponsorship_Revenue,Donations,Total_Revenue,Expenses,Net_Profit
2044,2019-04-02,13.5,840,82.73,46.12,20.55,149.41,57.73,91.68
2045,2019-12-19,6.6,8556,84.86,61.26,18.92,165.04,30.73,134.31
2046,2020-07-24,7.2,2000,79.3,79.12,40.78,199.2,68.82,130.38
2047,2023-05-14,6.2,10886,540.91,38.66,37.93,617.5,58.33,559.17
2048,2021-03-26,10.0,6570,67.11,60.53,22.47,150.1,26.23,123.87
2049,2023-09-01,4.1,7296,238.78,62.7,12.35,313.82,50.79,263.03
2050,2021-02-19,12.2,66681,310.68,31.18,18.56,360.43,71.38,289.05
2051,2019-12-29,11.8,2926,349.66,64.98,14.13,428.77,50.58,378.19
2052,2020-07-10,9.9,1594,127.83,231.65,14.72,374.2,39.88,334.32
2053,2022-09-30,7.7,21291,50.87,648.05,143.77,842.69,79.44,763.25
2054,2023-09-13,4.0,66,159.4,36.81,12.32,208.53,59.09,149.44
2055,2022-04-08,3.6,6249,63.87,67.32,18.81,150.0,89.03,60.97
2056,2019-12-22,5.1,8613,104.37,99.5,43.64,247.51,71.8,175.71
2057,2019-07-10,10.8,1147,105.92,88.04,67.07,261.03,103.19,157.84
2058,2023-08-18,10.9,27458,720.65,52.72,39.34,812.71,54.24,758.47
2059,2020-02-26,6.0,109576,172.57,32.3,24.31,229.18,47.29,181.89
2060,2020-11-30,11.4,4819,45.64,43.25,22.09,110.98,66.57,44.41
2061,2019-01-07,10.1,7075,147.91,54.51,30.5,232.91,45.88,187.04
2062,2019-05-13,1.7,30409,1500.0,46.34,10.62,1556.96,59.58,1497.39
2063,2023-11-06,6.1,4253,1500.0,45.89,10.14,1556.03,39.73,1516.3
2064,2020-07-10,6.4,3376,71.55,48.21,27.85,147.62,68.04,79.59
2065,2021-04-05,11.0,14662,232.87,41.37,17.78,292.02,57.63,234.39
2066,2021-01-30,9.2,2202,969.68,43.51,26.56,1039.75,52.57,987.18
2067,2021-11-20,12.0,15269,121.05,57.34,11.63,190.03,61.89,128.14
2068,2020-06-18,12.3,3024,139.77,32.62,25.41,197.8,30.0,167.8
2069,2020-03-01,11.0,21712,50.96,131.06,27.73,209.76,36.66,173.09
2070,2022-11-18,7.9,7020,87.22,47.3,20.25,154.76,78.19,76.57
2071,2020-11-02,8.3,2120,72.56,63.34,18.67,154.57,60.74,93.83
2072,2019-12-29,9.3,16459,107.09,50.32,14.12,171.53,50.16,121.36
2073,2022-12-31,7.2,19563,54.75,31.12,35.17,121.05,25.64,95.4
2074,2023-08-21,1.0,985,103.9,248.61,11.65,364.15,70.38,293.78
2075,2023-04-24,10.1,2531,124.73,42.21,26.65,193.59,43.52,150.07
2076,2019-03-23,9.2,54234,178.83,227.07,27.78,433.68,34.46,399.22
2077,2019-12-22,11.7,1322,535.64,47.49,15.81,598.95,25.22,573.73
2078,2022-07-05,4.7,8897,153.72,78.62,12.28,244.62,55.13,189.49
2079,2023-10-08,5.2,7491,70.72,155.05,25.49,251.26,75.86,175.39
2080,2020-08-11,13.6,4800,799.93,80.21,12.08,892.23,64.13,828.1
2081,2023-03-28,3.0,1173,85.81,131.9,28.42,246.12,47.83,198.29
2082,2019-10-22,4.7,472106,83.06,87.17,129.57,299.81,67.42,232.38
2083,2022-06-01,9.5,2497,95.19,70.5,30.73,196.42,61.9,134.52
2084,2023-03-29,2.8,3170,61.86,107.11,13.25,182.22,53.85,128.37
2085,2021-12-05,4.4,41461,172.86,94.07,21.15,288.09,85.01,203.08
2086,2023-08-18,9.3,6714,113.74,48.63,24.68,187.05,88.25,98.8
2087,2022-02-10,6.1,206836,139.09,56.7,19.85,215.64,54.29,161.35
2088,2022-06-10,6.9,1513,52.29,45.21,10.87,108.37,44.72,63.65
2089,2019-01-17,8.8,1241,77.59,36.85,10.23,124.68,58.04,66.64
2090,2019-12-26,10.2,2879,71.65,32.59,10.72,114.95,34.11,80.85
2091,2022-05-31,10.4,2304,67.82,54.56,22.66,145.03,52.05,92.98
2092,2021-05-15,8.3,63962,222.08,44.58,17.46,284.12,59.88,224.24
2093,2020-11-30,8.6,838,312.78,110.73,10.86,434.37,45.18,389.18
2094,2020-03-23,12.4,3539,67.81,38.34,74.26,180.42,74.55,105.87
2095,2021-05-05,10.2,281,178.61,96.98,11.28,286.87,63.24,223.63
2096,2019-12-31,10.5,25800,63.53,95.5,11.92,170.95,73.24,97.71
2097,2020-11-05,8.6,11963,52.47,91.27,19.43,163.17,104.37,58.81
2098,2021-10-04,10.0,10442,120.58,88.85,17.34,226.78,81.02,145.76
2099,2022-09-11,10.2,3668,68.52,56.3,67.66,192.48,23.51,168.96
2100,2020-04-11,5.3,943,78.3,900.0,18.68,996.98,31.64,965.34
2101,2020-02-18,7.9,3284,279.39,84.89,18.6,382.89,47.45,335.44
2102,2023-01-18,3.6,18977,161.17,44.08,21.67,226.92,51.86,175.06
2103,2020-08-08,11.5,8357,68.11,102.57,19.94,190.61,63.48,127.14
2104,2022-06-10,1.9,1173,165.01,49.61,10.36,224.97,46.3,178.67
2105,2022-06-01,9.4,9251,73.82,206.4,12.07,292.28,31.3,260.98
2106,2021-09-20,11.2,6081,79.0,209.69,18.84,307.53,74.12,233.41
2107,2022-12-06,3.9,8689,52.46,152.65,19.45,224.56,51.32,173.25
2108,2020-07-25,4.4,1952,73.48,101.3,12.13,186.92,21.25,165.67
2109,2019-12-01,8.2,1182,117.49,32.1,42.37,191.96,72.71,119.25
2110,2022-05-30,3.6,3455,855.68,173.78,18.52,1047.98,30.24,1017.75
2111,2019-02-06,8.2,24694,109.77,79.91,11.19,200.88,31.21,169.67
2112,2021-09-15,13.6,3976,86.18,701.41,21.13,808.72,74.57,734.15
2113,2019-10-05,8.1,7738,212.37,35.87,203.07,451.3,35.4,415.91
2114,2022-05-04,11.4,63035,67.52,865.54,63.14,996.2,84.95,911.25
2115,2021-07-04,9.1,362722,63.5,96.59,11.35,171.44,79.24,92.2
2116,2020-04-28,9.7,587076,75.21,108.25,12.76,196.21,31.02,165.19
2117,2022-06-19,2.3,5233,92.61,44.35,19.12,156.08,40.43,115.65
2118,2022-09-09,7.6,4490,60.07,78.66,23.26,161.99,42.38,119.61
2119,2020-12-31,10.1,9280,57.75,61.0,88.53,207.28,53.38,153.89
2120,2019-07-11,11.2,489,106.7,326.54,103.24,536.48,75.6,460.88
2121,2021-11-06,12.8,14637,445.42,900.0,19.0,1364.41,79.64,1284.78
2122,2020-06-07,6.0,345,60.35,152.43,11.16,223.93,60.23,163.7
2123,2021-07-06,6.9,378,66.75,73.76,19.93,160.45,62.06,98.39
2124,2020-02-05,6.4,197870,74.87,44.8,28.72,148.38,49.3,99.08
2125,2021-06-04,6.0,5373,164.34,118.46,14.93,297.74,73.43,224.31
2126,2020-12-05,9.2,6433,103.6,39.03,36.1,178.73,57.78,120.95
2127,2019-01-22,8.6,143958,77.4,59.07,17.42,153.88,32.42,121.46
2128,2020-04-18,10.5,1318,217.33,385.77,21.18,624.28,75.22,549.06
2129,2022-02-17,2.7,6637,50.97,64.39,21.42,136.78,48.37,88.4
2130,2019-07-29,6.4,7282,186.07,393.76,39.21,619.04,41.83,577.21
2131,2019-11-02,12.9,26269,64.12,178.29,15.82,258.24,62.4,195.84
2132,2022-07-17,8.6,63897,61.35,398.49,40.35,500.19,98.99,401.2
2133,2020-12-04,7.2,3641,75.58,34.45,24.64,134.67,56.08,78.59
2134,2020-11-17,9.8,12056,106.02,52.67,18.64,177.33,70.37,106.95
2135,2019-10-12,4.8,669,267.14,54.57,38.63,360.34,44.32,316.02
2136,2020-12-16,11.9,24756,84.32,37.72,11.98,134.02,95.14,38.88
2137,2023-08-27,7.0,13314,201.23,201.92,18.53,421.68,66.89,354.79
2138,2021-02-01,2.4,3620,77.51,41.4,35.51,154.42,80.78,73.64
2139,2022-06-04,12.0,3233,60.54,37.83,16.34,114.71,77.46,37.25
2140,2021-08-05,11.3,38418,245.37,48.29,12.62,306.28,69.84,236.44
2141,2020-01-16,6.7,2608,172.15,57.7,29.51,259.36,48.12,211.24
2142,2020-04-04,11.5,73,62.52,52.22,113.43,228.18,49.04,179.14
2143,2021-10-27,10.5,26465,116.96,61.39,58.55,236.9,53.15,183.75
2144,2019-01-29,12.5,1845,57.04,225.57,300.0,582.61,86.8,495.81
2145,2021-06-25,7.7,4618,75.89,100.73,22.94,199.56,49.35,150.21
2146,2021-11-22,8.6,4675,62.93,80.47,300.0,443.39,49.91,393.48
2147,2023-07-28,13.0,57980,72.01,146.15,11.84,230.01,56.08,173.93
2148,2021-05-28,1.0,2142,497.89,138.19,44.83,680.91,36.96,643.95
2149,2019-03-20,7.3,1283,299.71,73.85,11.13,384.69,64.97,319.72
2150,2021-08-04,11.4,5477,59.07,44.15,12.58,115.79,86.53,29.26
2151,2020-04-03,4.7,6656,102.25,114.4,29.12,245.78,53.18,192.6
2152,2020-07-23,8.5,12136,77.87,131.31,18.1,227.28,56.01,171.27
2153,2023-04-11,6.7,14136,334.29,102.84,44.68,481.81,79.51,402.3
2154,2023-02-14,4.3,2067,149.5,47.82,26.66,223.97,72.18,151.79
2155,2022-12-24,6.8,396,191.42,135.41,34.28,361.11,87.13,273.98
2156,2021-01-07,8.6,70854,70.39,291.51,13.39,375.29,57.68,317.61
2157,2022-08-01,10.7,14708,55.42,74.59,101.09,231.1,57.16,173.95
2158,2020-05-30,14.0,228,142.75,44.97,22.59,210.32,78.31,132.0
2159,2022-01-27,6.4,4405,55.15,186.37,17.47,258.99,43.26,215.74
2160,2020-02-01,9.7,4278,127.79,48.13,30.74,206.67,98.68,107.98
2161,2023-02-21,11.9,198287,174.52,341.31,42.26,558.09,64.69,493.4
2162,2019-02-08,9.1,630,102.0,69.46,13.24,184.7,88.96,95.74
2163,2022-07-18,5.1,1700,92.62,75.45,41.49,209.57,57.2,152.37
2164,2021-06-05,11.5,4347,119.79,191.05,11.5,322.34,93.74,228.61
2165,2021-03-07,12.3,27714,176.73,142.62,21.68,341.03,33.38,307.65
2166,2019-06-06,10.2,4585,82.93,94.49,22.86,200.29,67.66,132.62
2167,2022-01-03,6.8,5661,247.49,47.5,300.0,594.99,30.99,564.0
2168,2021-06-02,7.7,5686,78.13,339.1,22.5,439.73,58.91,380.83
2169,2023-12-29,2.0,1002,49.64,372.24,17.61,439.49,58.64,380.85
2170,2022-02-27,8.8,94,86.25,75.12,13.06,174.43,70.56,103.87
2171,2023-09-07,11.2,5748,178.68,54.48,84.84,318.0,69.08,248.92
2172,2021-08-31,4.5,11441,132.33,74.64,161.32,368.29,58.53,309.76
2173,2022-01-12,8.2,30447,345.92,97.99,44.93,488.84,69.34,419.49
2174,2021-11-11,6.2,13686,153.22,276.64,12.01,441.86,65.77,376.1
2175,2023-01-22,12.1,9280,392.65,37.7,23.85,454.2,61.89,392.32
2176,2023-04-12,10.5,3068,142.17,94.14,12.78,249.09,60.18,188.91
2177,2023-09-27,11.2,19453,265.11,32.26,215.01,512.38,22.01,490.37
2178,2021-04-28,8.2,19237,1139.58,81.98,11.32,1232.88,72.72,1160.16
2179,2022-11-06,9.5,4362,88.47,57.88,11.17,157.51,89.48,68.04
2180,2021-01-17,4.6,4098,65.99,85.65,11.31,162.95,69.53,93.42
2181,2023-01-03,8.1,6679,79.55,68.92,11.95,160.42,62.59,97.83
2182,2023-06-16,5.6,732,100.06,36.89,30.85,167.79,91.75,76.04
2183,2021-09-15,5.5,3508,78.11,131.42,16.61,226.14,61.63,164.51
2184,2019-01-21,4.7,2313,68.59,102.85,140.81,312.24,65.0,247.24
2185,2019-10-30,4.1,4638,60.61,35.98,23.29,119.88,112.79,7.1
2186,2021-05-18,6.1,5369,71.06,900.0,230.27,1201.32,41.62,1159.71
2187,2019-03-25,9.0,9629,1500.0,46.74,37.11,1583.85,66.57,1517.28
2188,2023-12-03,7.9,5332,72.86,107.32,67.7,247.88,83.72,164.16
2189,2023-08-10,13.4,6510,93.36,354.46,11.4,459.22,62.97,396.25
2190,2023-01-16,11.6,30,59.78,354.92,14.84,429.54,54.43,375.11
2191,2022-11-11,9.9,2379,258.65,81.79,92.21,432.64,54.46,378.18
2192,2023-03-11,9.2,7402,66.89,87.51,43.22,197.62,63.5,134.12
2193,2022-07-04,6.6,41881,77.42,77.8,11.56,166.78,48.77,118.01
2194,2020-07-23,11.3,4355,1500.0,29.71,35.87,1565.58,55.0,1510.58
2195,2021-07-22,6.7,12817,203.6,71.37,26.82,301.8,79.77,222.03
2196,2023-03-31,9.5,2352,108.42,68.36,11.69,188.47,13.51,174.96
2197,2022-03-31,13.1,5782,42.88,73.41,13.56,129.85,67.14,62.71
2198,2022-04-01,5.1,2600,77.38,122.71,16.65,216.75,36.72,180.03
2199,2021-10-05,5.8,1979,548.28,95.81,14.8,658.89,68.96,589.93
2200,2021-03-03,4.2,12707,193.43,131.17,40.12,364.72,66.29,298.42
2201,2021-03-02,3.1,3631,158.2,227.77,13.55,399.51,67.64,331.87
2202,2023-03-28,8.2,2809,74.94,153.26,49.77,277.97,77.29,200.68
2203,2023-12-15,10.4,2577,64.5,41.15,14.54,120.2,45.93,74.27
2204,2022-07-18,10.7,20258,66.5,46.66,22.59,135.75,66.9,68.85
2205,2020-05-06,6.3,9173,94.49,47.21,25.45,167.15,73.03,94.12
2206,2019-07-27,10.2,874,55.76,900.0,25.3,981.06,86.11,894.95
2207,2023-04-12,11.9,3559,113.65,114.9,35.38,263.92,61.5,202.42
2208,2023-05-27,11.6,1314,125.57,31.21,28.35,185.13,51.05,134.08
2209,2021-12-19,4.2,4836,267.97,95.54,10.3,373.8,25.41,348.39
2210,2020-03-05,6.5,20259,72.07,31.26,22.89,126.21,79.44,46.77
2211,2021-09-11,8.3,5502,67.84,133.33,10.49,211.67,63.97,147.7
2212,2023-08-08,6.5,1267,52.42,54.16,13.9,120.49,28.13,92.36
2213,2023-06-17,5.3,9567,78.92,37.68,16.16,132.75,53.38,79.38
2214,2022-08-25,12.4,9264,121.45,158.37,39.21,319.03,64.88,254.15
2215,2020-06-03,6.7,245596,99.31,47.78,40.3,187.39,30.43,156.95
2216,2020-08-13,6.8,228814,280.15,498.39,15.26,793.8,66.6,727.2
2217,2021-11-16,10.5,3711,192.94,56.84,17.65,267.43,72.98,194.45
2218,2023-09-06,6.1,4555,67.43,36.71,16.34,120.48,57.21,63.27
2219,2023-05-05,7.4,6610,82.25,67.26,16.57,166.07,85.72,80.35
2220,2019-07-18,4.5,612,1499.85,207.61,17.27,1724.72,29.41,1695.31
2221,2020-01-22,10.9,8306,57.25,39.3,9.73,106.28,59.6,46.68
2222,2019-12-15,9.3,5506,87.56,173.08,16.65,277.28,50.87,226.41
2223,2021-08-17,14.0,3184,58.99,900.0,42.16,1001.15,61.47,939.68
2224,2020-11-23,8.4,8397,57.6,122.3,14.11,194.01,46.99,147.02
2225,2023-04-09,12.9,1169,172.92,206.3,21.05,400.28,55.26,345.02
2226,2020-01-13,8.2,10576,417.26,106.94,36.52,560.72,90.3,470.42
2227,2021-06-17,10.0,4894,217.24,57.04,29.21,303.49,66.89,236.6
2228,2021-07-04,10.0,2441,63.12,70.31,30.84,164.27,32.09,132.18
2229,2023-05-01,10.4,25160,205.1,51.74,58.77,315.61,71.57,244.03
2230,2020-06-10,9.8,2476,60.16,120.26,300.0,480.42,51.17,429.24
2231,2022-03-22,9.1,640,77.85,55.29,32.85,165.99,68.1,97.89
2232,2021-01-03,8.9,3167,113.25,51.59,15.65,180.48,88.23,92.25
2233,2019-07-25,11.0,5605,68.01,60.15,15.44,143.61,82.8,60.81
2234,2020-03-30,7.7,9629,101.87,39.07,20.1,161.04,54.71,106.33
2235,2022-07-20,7.4,90,307.16,93.4,142.4,542.96,83.45,459.51
2236,2022-06-13,6.1,3156,419.62,34.0,103.24,556.86,83.53,473.33
2237,2023-10-30,7.5,4480,70.04,64.91,144.2,279.15,45.33,233.82
2238,2020-06-04,10.2,3324,68.0,81.39,24.92,174.32,67.24,107.08
2239,2023-08-29,8.5,5338,126.62,50.2,26.02,202.84,23.79,179.05
2240,2021-10-13,11.3,18277,60.58,45.49,36.52,142.58,81.15,61.43
2241,2021-08-13,6.7,22307,53.32,81.5,68.87,203.69,82.2,121.49
2242,2020-12-26,7.2,4274,52.81,47.72,14.39,114.92,16.38,98.54
2243,2021-10-10,5.0,13596,127.03,317.21,16.78,461.02,90.79,370.23
2244,2020-05-15,10.2,11583,303.65,42.66,11.69,358.01,60.57,297.43
2245,2019-04-27,2.4,582,74.4,573.06,15.4,662.87,60.62,602.24
2246,2020-01-21,12.0,9361,55.41,158.63,11.9,225.95,81.55,144.41
2247,2022-09-29,11.3,5362,94.0,80.91,28.14,203.04,67.47,135.56
2248,2020-08-06,12.6,27799,59.21,55.87,16.38,131.46,55.6,75.86
2249,2020-01-30,9.1,650,59.16,477.45,31.8,568.41,42.33,526.08
2250,2021-12-23,15.3,2318,75.95,96.57,34.29,206.81,80.33,126.48
2251,2023-10-07,11.4,2576,55.45,42.67,24.76,122.88,42.54,80.34
2252,2020-12-21,11.0,191,175.44,36.96,69.58,281.99,81.37,200.61
2253,2019-03-13,9.3,8026,53.4,148.61,81.16,283.17,92.68,190.49
2254,2023-12-18,4.0,8591,54.86,67.14,86.46,208.47,65.06,143.41
2255,2019-10-01,8.0,18965,85.43,70.14,33.6,189.18,85.77,103.41
2256,2022-09-05,7.0,882,68.72,56.53,13.31,138.56,53.76,84.8
2257,2019-12-04,7.5,622,107.8,137.51,10.62,255.93,61.36,194.57
2258,2022-10-21,7.8,1776,134.97,30.55,14.55,180.08,35.41,144.67
2259,2023-02-27,10.3,8394,216.2,53.93,32.85,302.98,52.45,250.53
2260,2020-08-29,8.4,1973,51.35,62.98,10.03,124.35,52.74,71.61
2261,2019-06-15,4.7,547,137.12,389.09,16.38,542.58,45.52,497.07
2262,2023-04-17,3.7,18468,298.9,162.25,32.05,493.2,58.07,435.13
2263,2019-01-11,10.1,18286,84.68,54.01,11.6,150.3,55.15,95.14
2264,2022-08-17,5.5,2885,168.66,106.5,12.89,288.05,65.88,222.17
2265,2020-12-29,2.6,1105,58.66,36.15,18.28,113.08,84.6,28.49
2266,2021-03-11,8.1,25422,118.02,72.09,10.67,200.78,71.18,129.6
2267,2019-04-12,9.6,17261,59.9,42.3,112.03,214.22,49.04,165.19
2268,2022-12-19,8.2,16192,71.09,235.57,18.9,325.56,59.98,265.58
2269,2022-11-16,6.1,5814,1500.0,51.49,10.0,1561.49,78.84,1482.65
2270,2021-02-17,13.3,41,92.95,43.16,36.28,172.39,28.23,144.16
2271,2019-08-02,4.5,4921,102.47,33.12,10.51,146.1,89.04,57.05
2272,2023-09-11,9.4,12871,56.68,37.49,42.44,136.61,34.47,102.14
2273,2022-01-16,9.7,1883,74.65,54.43,16.29,145.37,10.0,135.37
2274,2023-04-26,8.7,4349,101.33,33.65,13.52,148.5,94.79,53.71
2275,2020-02-05,9.4,1955,78.33,209.94,14.71,302.98,30.91,272.06
2276,2020-08-10,11.0,15347,68.0,94.38,25.21,187.59,66.54,121.05
2277,2021-06-07,6.2,4141,70.42,704.74,46.69,821.85,42.82,779.03
2278,2021-12-05,9.5,10373,51.63,51.0,15.44,118.08,54.04,64.03
2279,2023-08-23,7.6,429,103.48,34.8,10.32,148.61,68.51,80.1
2280,2023-01-26,5.6,3017,1500.0,715.88,22.72,2238.6,86.5,2152.1
2281,2020-08-14,4.8,18644,113.67,50.07,37.86,201.61,73.89,127.71
2282,2022-08-26,7.1,7311,147.03,100.98,12.11,260.12,81.15,178.97
2283,2022-01-14,9.3,3608,113.86,209.15,10.49,333.5,79.7,253.79
2284,2019-04-02,7.4,6667,85.52,149.6,10.93,246.05,92.31,153.74
2285,2023-08-11,9.7,4614,53.38,54.6,11.71,119.69,75.16,44.53
2286,2020-11-03,10.0,1,127.78,63.76,149.85,341.39,78.56,262.83
2287,2020-12-14,7.5,6112,138.08,47.21,25.97,211.27,56.73,154.53
2288,2021-07-24,9.5,6290,145.38,35.18,42.02,222.58,37.11,185.48
2289,2019-08-30,15.1,8891,50.9,39.08,20.63,110.61,57.79,52.81
2290,2019-01-02,11.1,4437,57.19,112.88,55.67,225.74,58.35,167.4
2291,2019-08-13,2.9,4440,62.97,560.11,19.8,642.89,54.29,588.6
2292,2021-03-11,13.6,4385,58.38,44.27,12.64,115.29,50.44,64.85
2293,2023-11-04,10.2,309,51.81,900.0,16.6,968.41,83.34,885.07
2294,2020-08-11,5.5,1407,75.16,33.26,33.45,141.87,59.82,82.05
2295,2019-04-26,6.6,9073,154.42,82.35,30.2,266.98,59.85,207.13
2296,2023-08-17,11.7,6020,144.11,376.07,17.53,537.71,49.89,487.81
2297,2021-07-06,9.7,983,125.1,197.2,38.58,360.88,67.87,293.01
2298,2022-01-31,10.1,14489,85.26,222.6,13.51,321.37,40.79,280.58
2299,2019-07-13,5.4,1202,363.04,54.03,70.41,487.49,41.59,445.9
2300,2022-04-04,7.4,8935,91.49,348.5,45.07,485.06,76.17,408.89
2301,2021-05-20,6.7,1941,78.77,168.35,55.66,302.79,10.0,292.79
2302,2019-03-31,10.4,2948,177.84,170.99,12.64,361.47,21.87,339.6
2303,2023-09-06,8.2,9063,75.6,99.32,102.63,277.55,66.65,210.9
2304,2019-05-02,8.4,4136,131.53,46.34,21.4,199.27,46.8,152.47
2305,2019-05-23,8.5,2551,61.37,125.0,108.87,295.24,32.4,262.84
2306,2021-09-20,7.1,5497,53.93,209.09,48.32,311.34,86.92,224.42
2307,2019-04-16,4.4,77,354.25,76.99,21.95,453.18,57.23,395.95
2308,2021-06-05,10.3,2116,57.6,49.61,39.76,146.97,44.58,102.39
2309,2020-03-03,9.6,2603,87.77,36.46,32.25,156.47,39.21,117.26
2310,2022-08-21,7.9,14015,195.18,43.28,19.38,257.84,12.07,245.77
2311,2019-11-13,7.9,1904,75.41,49.83,16.95,142.18,76.9,65.28
2312,2020-09-26,6.9,2765,215.6,113.38,280.67,609.65,113.56,496.09
2313,2019-01-09,11.1,2789,101.11,45.3,24.85,171.26,54.09,117.17
2314,2021-02-12,8.7,3170,159.13,58.12,10.56,227.82,68.31,159.5
2315,2022-01-01,6.3,13607,69.44,385.14,21.51,476.09,47.48,428.62
2316,2022-10-14,8.9,32162,342.2,61.25,16.77,420.22,64.17,356.05
2317,2019-08-11,5.2,7007,205.76,68.19,28.84,302.79,38.05,264.73
2318,2022-12-10,7.1,3830,81.63,42.78,28.1,152.52,93.12,59.4
2319,2020-07-06,8.6,4355,51.73,61.18,12.69,125.6,64.8,60.8
2320,2022-10-25,9.3,15826,80.1,76.99,65.87,222.96,25.3,197.66
2321,2020-12-16,6.2,1249,124.0,33.12,26.56,183.68,107.86,75.81
2322,2022-07-11,6.7,5869,81.65,48.44,13.26,143.35,29.09,114.26
2323,2023-09-10,8.1,4875,230.1,900.0,12.97,1143.06,111.63,1031.43
2324,2022-09-03,4.8,87595,63.41,109.73,13.01,186.15,78.26,107.89
2325,2022-01-12,5.2,1151,58.4,41.65,12.14,112.18,37.62,74.56
2326,2022-09-03,7.2,5555,89.25,107.43,15.4,212.07,62.89,149.19
2327,2019-04-21,4.6,4320,96.37,112.3,13.15,221.81,45.78,176.04
2328,2019-09-08,7.5,3579,51.42,87.3,12.13,150.85,50.08,100.77
2329,2020-01-18,8.5,767,94.81,33.25,36.8,164.86,79.96,84.9
2330,2019-01-07,4.7,41098,110.06,35.69,50.43,196.18,40.47,155.71
2331,2020-04-03,8.3,3809,69.44,41.36,101.24,212.04,78.32,133.73
2332,2022-01-12,3.2,2175,144.41,73.22,158.32,375.96,23.78,352.18
2333,2019-07-27,7.9,1939,70.79,87.69,20.27,178.74,105.26,73.49
2334,2021-06-18,7.8,4789,196.85,74.98,56.6,328.43,56.85,271.59
2335,2022-11-14,7.6,9756,1500.0,900.0,231.15,2631.15,50.83,2580.32
2336,2022-08-30,12.2,8869,658.38,55.6,9.58,723.56,56.9,666.66
2337,2019-01-22,11.7,771,71.66,49.94,21.3,142.9,26.88,116.02
2338,2020-02-14,4.2,7937,77.37,66.59,26.82,170.78,42.2,128.58
2339,2021-06-13,8.9,4381,115.65,68.76,16.4,200.8,11.31,189.49
2340,2020-05-29,6.2,1140,56.95,79.52,27.48,163.95,36.36,127.6
2341,2022-02-24,10.4,3119,108.8,239.85,32.7,381.35,67.88,313.48
2342,2021-03-19,6.7,8745,168.53,44.36,29.13,242.03,90.06,151.97
2343,2023-09-20,9.9,884,317.77,562.33,13.62,893.72,60.78,832.93
2344,2021-05-23,9.1,1572,96.23,57.44,15.87,169.53,35.18,134.35
2345,2019-01-14,6.9,55263,334.22,70.46,13.45,418.12,35.33,382.79
2346,2021-08-28,7.0,3030,71.25,571.58,20.89,663.72,68.51,595.21
2347,2021-09-04,9.3,2770,59.06,32.71,21.33,113.11,96.76,16.35
2348,2021-10-10,8.7,24026,165.62,301.62,70.7,537.94,69.17,468.77
2349,2021-11-01,4.3,10791,60.49,111.59,23.1,195.18,79.6,115.58
2350,2019-03-28,13.6,1747,58.74,68.53,13.62,140.89,56.68,84.21
2351,2023-03-28,9.9,3644,100.15,96.91,64.44,261.5,45.07,216.43
2352,2021-06-27,8.6,14785,80.96,124.87,18.52,224.34,35.24,189.11
2353,2023-04-10,10.2,22921,110.12,212.09,31.31,353.52,79.04,274.49
2354,2022-08-17,4.7,8175,113.4,379.95,9.75,503.1,77.86,425.24
2355,2022-06-20,4.4,13062,111.52,82.87,12.49,206.88,65.41,141.46
2356,2019-05-02,3.6,3672,74.97,79.67,12.85,167.49,63.95,103.54
2357,2022-03-16,2.2,3235,89.92,98.25,85.36,273.53,88.15,185.39
2358,2023-05-10,8.4,11165,60.15,151.39,15.4,226.94,72.65,154.29
2359,2021-01-19,6.9,11777,141.99,104.76,91.54,338.29,51.4,286.89
2360,2022-10-11,8.6,8488,87.3,73.46,13.98,174.75,55.32,119.43
2361,2020-11-15,7.8,420,205.86,118.26,21.18,345.3,50.31,294.99
2362,2023-10-23,11.5,3265,136.9,69.21,17.77,223.88,65.17,158.71
2363,2023-07-13,7.8,252,69.8,57.99,9.78,137.57,48.38,89.2
2364,2019-11-05,3.4,16333,88.61,148.55,14.05,251.22,23.17,228.04
2365,2020-11-25,6.2,13949,56.07,58.23,21.47,135.77,52.54,83.23
2366,2019-10-15,15.2,30443,56.38,39.59,12.65,108.62,40.45,68.17
2367,2019-11-03,5.3,3881,539.11,39.43,14.79,593.33,79.78,513.55
2368,2023-06-06,9.6,26852,49.8,42.32,36.12,128.24,31.42,96.82
2369,2021-07-02,11.3,581,140.63,43.74,21.61,205.98,42.33,163.64
2370,2023-10-13,8.9,898,59.4,74.99,13.01,147.41,84.07,63.34
2371,2020-10-23,3.9,3317,159.68,52.49,9.81,221.98,43.28,178.7
2372,2020-07-02,7.7,15508,117.73,49.2,40.72,207.66,76.39,131.27
2373,2022-10-07,3.3,1642,479.56,99.56,300.0,879.12,62.64,816.48
2374,2019-11-08,10.5,5337,49.76,62.23,13.81,125.8,54.38,71.42
2375,2021-05-22,8.0,103236,92.6,50.23,18.38,161.21,48.01,113.2
2376,2021-12-18,13.5,4539,245.46,41.82,23.3,310.58,67.91,242.66
2377,2023-07-25,9.8,1766,196.84,220.06,24.53,441.43,28.88,412.56
2378,2021-07-12,1.0,16216,90.77,45.98,19.42,156.18,53.37,102.8
2379,2023-10-04,6.9,31355,477.02,268.37,17.29,762.68,81.74,680.94
2380,2021-01-24,2.3,7159,138.73,58.07,16.12,212.93,62.75,150.18
2381,2019-02-04,12.5,1367,51.05,132.96,10.53,194.53,40.34,154.2
2382,2020-03-20,4.2,4922,52.73,39.52,21.23,113.47,86.26,27.21
