Student,Avg_Study_Hours,Expected_Score,Assignment_1,Assignment_2,Assignment_3,Assignment_4,Assignment_5
Student_967,2.82360769794073,82.49169747130848,94.60085031130953,83.22184514684363,43.431710919133614,74.58128528259955,89.93504110473177
Student_968,5.300940432910815,100.0,100.0,99.5712065595401,84.60108446336115,88.11333027208843,97.9149486663597
Student_969,3.4598420493556565,86.2881982642817,75.65334175682528,84.83073367642928,49.469551962508866,86.45002488713862,96.9745933470837
Student_970,2.069224897881952,67.73104475475544,83.58033445768629,91.17539753083122,26.88058971835293,68.80888659744882,79.14820695702214
Student_971,3.6281044149107893,91.15961103745414,89.66268860496086,77.61138951891469,90.17921492102654,90.75092904874079,95.20416182861038
Student_972,2.818948342525119,78.19326096252416,75.65747369430562,80.12999172691462,42.130359669965095,80.94817948787792,100.0
Student_973,4.340643548988724,96.83572458292933,100.0,97.56437979798862,95.01034590841009,100.0,96.9714638528034
Student_974,2.847376020697609,67.70510733801879,28.99872138066496,70.86689137634346,63.10861501854113,81.40543290281127,100.0
Student_975,3.0538165667852204,82.77307425290147,79.40329773214192,42.78691517635809,81.27282905965222,79.56839251758285,67.55104436131585
Student_976,1.610459269054469,62.91166356481954,44.816784357117584,62.00902636562257,69.1615549273967,58.87336985415112,57.62883313021108
Student_977,3.0476936807509234,88.74348499340189,94.25999206226906,100.0,88.87905234731716,90.95103995098872,100.0
Student_978,1.0761206733710433,63.876643473155916,75.33361554021633,97.84683145579902,23.135556122946824,78.84796586151836,40.75435337585398
Student_979,1.9160971765142767,70.36026049438925,86.74003742755885,70.14505610598634,66.20452700133372,66.24085668171622,30.82422075096281
Student_980,4.260414656144297,95.03569652819408,87.34222920140527,100.0,93.74639772250676,100.0,55.95153692841712
Student_981,4.285800158650832,87.86579732212473,100.0,45.778722582214115,75.94394933417705,86.46942733414011,100.0
Student_982,3.925457561784965,97.37085907048993,99.77892082554526,100.0,94.99596088434792,99.78533335000829,85.2194790117167
Student_983,2.533023856870787,85.28709066079239,100.0,92.2690718826124,80.57960468238814,93.40319823059833,87.35313816817775
Student_984,3.45228864385802,86.48745399132129,100.0,50.505886443783275,86.17327558338222,86.09808857313388,86.15690838283678
Student_985,3.4963974609094315,92.91599245196251,100.0,90.74242546549957,97.66957452004735,88.3224411190257,94.78911270431342
Student_986,2.3416353108074572,70.5706121147119,74.4292033085439,97.01110909198665,53.47122079892218,32.9158897451763,100.0
Student_987,5.003398301767151,96.0484151865466,100.0,92.37408230377069,100.0,97.94946731436127,89.8064422116125
Student_988,4.377362290575672,93.97824664940134,100.0,51.07734035104316,95.9716760374613,91.71901742523458,94.7936768179397
Student_989,3.279035826170336,84.96506345354285,86.57668452642848,89.49331952653598,86.78348606214932,83.8748373746964,89.9793796026991
Student_990,3.526885838994531,83.2989249837297,79.020434875467,90.93685577007227,80.70426842925005,70.62217594067425,94.38719222566769
Student_991,3.7083828079475527,89.77266903131795,88.32158422016245,52.922229221487605,85.97264398452455,64.84274276533928,86.28931324833403
Student_992,1.4582651315757094,66.11459872612416,66.49361759214271,62.65026861908527,27.613323872926188,59.206554132793315,65.12562146660616
Student_993,3.2528226174794033,77.53669229833876,60.24747440133322,100.0,85.32559596418398,82.5335083922704,81.61826979626083
Student_994,2.8180157520022013,80.77412260728063,84.94207177617564,76.92268730827107,76.18999496122225,78.93684532713911,79.88138415192533
Student_995,2.4983799901050845,79.30144111365846,71.38599601082846,94.51473224306747,52.23130706912052,73.57206140906622,90.5928174409166
Student_996,3.218899707114045,83.0463436590924,62.39588806227156,84.98642321256125,81.61711084929904,83.45402528682493,98.60596043960591
Student_997,5.297686526849523,100.0,100.0,100.0,100.0,100.0,78.39717886807406
Student_998,4.14084286126701,85.32140964518533,71.4803059195442,91.57157616384595,78.5128953216095,87.90605026791671,99.63934083746807
Student_999,2.928821010217203,81.62796221283129,87.97269771741792,41.67148281744935,81.10135847430897,89.42788754373775,57.74520965791381
Student_1000,4.072582781356159,84.87442428157772,71.41792238818286,87.55572419672026,97.02271458587992,100.0,80.95282941105474
Student_1001,4.899355436586002,93.42314757469458,100.0,84.06067716974202,100.0,86.36800336637906,92.12310601034639
Student_1002,4.424633682912769,91.09168266043875,99.43473993011793,90.96605716936273,53.89363741529702,97.47281041206472,89.1753097679621
Student_1003,3.5596303699201743,80.88600278133052,100.0,79.1977542342275,79.38048740038869,69.08358922841069,83.1625206626914
Student_1004,2.853063222294426,75.79065312923858,74.11863424451161,60.55219055039632,50.87120693317908,100.0,70.58264139973438
Student_1005,4.19822331361359,90.91148158257997,100.0,100.0,85.85476298872538,97.06306555419832,88.06374435884753
Student_1006,3.8934853854217497,93.12062628587441,100.0,99.94871386597669,98.41824022764365,95.43078209263547,88.33957679584074
Student_1007,4.395193220027732,92.34613700674882,88.86666313832022,85.36656619443066,96.46888164211063,100.0,91.17829467555782
Student_1008,4.135171801681969,83.42358948297172,91.7677855850041,83.13283607456891,81.13199531487614,66.46099282885913,91.60883285549868
Student_1009,4.549552715319335,100.0,96.57521406887146,86.3370865434203,84.65419401240655,100.0,100.0
Student_1010,2.964764788439432,75.46219721631911,72.86135457020939,67.85165620686915,80.20670922284526,73.22229121120728,65.20955921959222
Student_1011,4.817394065634326,97.88033852082012,100.0,100.0,100.0,99.68863879336855,82.886837782799
Student_1012,3.6975996046923996,89.20867858162755,49.83262120365771,91.70807453382713,82.11461722689192,88.2001657946717,87.83548617261195
Student_1013,5.5752608726252655,100.0,100.0,100.0,100.0,100.0,100.0
Student_1014,2.810812181910432,83.5790195567117,83.54493679557761,87.42045049379452,75.44800352795255,84.62271997300657,94.70389833163755
Student_1015,5.23596380316525,100.0,96.82286122243731,100.0,100.0,100.0,100.0
Student_1016,3.697910783462648,82.67255993614094,83.19665738603985,75.43464813461335,90.69473362162518,86.62566394926407,91.08935779563615
Student_1017,2.8485819963855517,89.37863083381383,85.43275199420395,100.0,89.19532467159331,89.93508115501237,91.91742994001221
Student_1018,3.0161141659456785,81.13280897614796,83.39138636093296,78.92322470537361,79.60541343515877,89.75849787216991,78.31343042459665
Student_1019,3.1796526918056798,81.05982578494927,67.64200715178616,87.09690439532234,81.58691268445,85.42697397719628,85.58799769204695
Student_1020,3.9241659464019163,94.06128657929702,100.0,92.95108757905783,62.67821623940125,96.03813113528204,100.0
Student_1021,4.0228354880355,91.47560961000536,100.0,94.38806833563699,94.8776939127347,89.64726012826274,96.8077322072925
Student_1022,2.926299996061421,81.25914092531085,100.0,85.06973876814402,66.27252325878618,100.0,81.21288805066648
Student_1023,3.4756454077390173,97.2173740703936,64.58406874107878,100.0,98.04622516097267,100.0,92.89516432877578
Student_1024,5.642270358611864,100.0,100.0,100.0,58.61873557177136,100.0,100.0
Student_1025,5.227543170100711,100.0,100.0,100.0,100.0,92.46790005194619,100.0
Student_1026,3.936323669674032,89.94612925680265,91.0074417412461,89.8419044313745,97.59133885190586,91.66040015155441,100.0
Student_1027,3.5380034781682004,90.7376144595872,90.8000625020918,88.92602447955002,75.28855973681408,100.0,100.0
Student_1028,3.6200313267182613,78.66764311623062,83.70135069823985,62.45609380102542,81.67846633127846,71.56157909335576,52.99319231374886
Student_1029,4.113517972730417,81.30740026992166,88.01393381622478,77.76890778684404,41.35179955577426,77.43061906055648,83.78070808968126
Student_1030,2.4772074348015947,71.8364979949152,62.30969867299585,87.4164529615489,72.67324996680992,73.9653950989736,71.26241513793707
Student_1031,3.242623462576655,74.2566198304701,75.74210493699809,87.72187145236626,75.61585185514431,77.51825447011716,74.23178532188632
Student_1032,1.8314159261224106,66.19000252359591,72.32626776228017,57.52504914578233,64.42035863534565,63.600009718743664,62.15243279898955
Student_1033,3.8992231226052794,91.50472970669925,85.47401725538572,95.91929298006592,87.42978550001627,90.78843780251593,86.37543429251154
Student_1034,4.147195939702741,87.01821507926608,93.05500178483857,84.7538286980754,80.49320481537792,88.91506012054381,100.0
Student_1035,3.016813537700626,73.03400249309955,34.936910291517975,96.01596056767337,82.55531645190358,82.53379033017296,70.8127114034628
Student_1036,5.073986763290033,100.0,91.54220208671688,100.0,99.24699308233546,100.0,93.74722620232232
Student_1037,2.274234336997659,77.05506079305245,81.70104699797353,44.99508703252739,100.0,78.47434880216666,76.57681431629992
Student_1038,2.03562511979018,61.881384005318736,62.286766612801834,100.0,39.23461769275971,60.25277918183436,91.99582264147338
Student_1039,3.724451818559972,91.34568017712964,91.7627135004377,77.4960084924331,96.85743699617761,88.11841401915069,100.0
Student_1040,4.547098302612154,99.55751404481317,99.83058224594026,92.49844631479237,97.01391152282145,100.0,100.0
Student_1041,5.1839276914578685,100.0,86.40212756462118,81.31852963312262,100.0,99.56349425375709,100.0
Student_1042,3.0411157371310598,86.50355844566903,69.25829206393878,92.07059235298388,74.53334811220614,88.56456759879707,100.0
Student_1043,4.578680833431296,100.0,88.09079234693493,97.52216843906365,100.0,74.69101211543618,100.0
Student_1044,3.4614915304992926,82.83445506189766,68.30014057179832,85.91061611794153,100.0,83.60510735891177,81.97972328061806
Student_1045,3.3273727000591804,83.8215849009811,79.8144085199492,81.83691482940324,43.84386796447281,86.03735145510088,90.03142250522387
Student_1046,4.383659937486672,91.75440720862659,100.0,91.87689263885079,93.64919791058655,91.45346386447778,99.01756675718276
Student_1047,4.15232287841342,91.53311300791326,92.46916159214763,94.7142843179606,99.36929804766656,89.40738599584849,72.69781197306908
Student_1048,1.9236078430157506,76.90044520833906,58.505400857638726,81.5534926588822,100.0,78.54474340696198,84.69314696541387
Student_1049,4.976540349725896,93.04033107760561,99.97301824402308,90.1982737247854,73.31898994049212,93.82825584419516,98.33620282463309
Student_1050,4.880091354147451,94.49566518064664,99.26401622325099,100.0,77.26175383581372,75.28074592482199,94.46717276817003
Student_1051,2.8744372984904705,85.6302776674275,77.98509422424475,100.0,46.37893221787471,90.15080345660954,87.68054377657901
Student_1052,3.895803533437409,94.05821786888454,80.48129517187107,100.0,57.651593660586485,54.408612859929534,93.86134157781223
Student_1053,3.994030186282739,88.124643628742,97.87367037669931,86.14796423549417,80.2480720203702,94.47479078263588,89.51553621343469
Student_1054,3.760673765823907,91.87874766384267,91.74815323565109,69.62813832903424,98.81045446368913,91.72707026143947,72.46499536059827
Student_1055,2.9496948461545798,81.20302767400597,94.893625439689,84.9112507095542,98.09742421941615,100.0,82.43076286631938
Student_1056,2.8283766320619486,85.78513936562443,83.67598300684908,98.73455856932301,100.0,74.03479512007152,80.91872060958953
Student_1057,3.4744459290085548,85.1170072592194,78.16010247106557,100.0,46.90265175655346,100.0,99.78964602452311
Student_1058,4.672729019259364,100.0,91.74180219797492,100.0,60.67104617846015,100.0,87.01052495452872
Student_1059,4.043600154594432,100.0,100.0,100.0,94.25435387439397,90.47651385373356,100.0
Student_1060,3.129385667913894,84.28435245437628,85.29280567726731,81.87904029276018,84.97806576827415,86.3784232015135,72.01488033937831
Student_1061,4.271698710648344,92.96362793545767,100.0,99.81917853136224,100.0,97.69437360313296,91.6052398041268
Student_1062,0.6514573793699245,60.12680871980414,57.74975481743811,67.99240233434493,65.44167946666853,59.593595259945396,46.17223140737226
Student_1063,4.6487657003721035,94.66125271270161,93.257573137597,100.0,92.61193540833278,100.0,91.56071383346811
Student_1064,1.7602862212219004,79.54270073984267,66.58102350159874,71.57103821926047,97.37525979864517,85.69034549885582,74.16065814789368
Student_1065,3.137559058596868,82.27594577444859,65.23853856278122,83.14150014558666,95.68683257694374,84.76543918046865,78.02046024136318
Student_1066,2.380330105373856,72.438634452611,75.87925211547801,68.73620422720101,71.04862978493396,72.65750353408878,72.04544723196724
Student_1067,2.205318524279094,67.87474021769076,83.02493914379042,63.653779435447305,65.97829758984706,63.92632844578646,74.15660342710092
Student_1068,4.66082678737852,100.0,57.62847200732124,97.42918247810515,100.0,100.0,100.0
Student_1069,3.0322987986881085,84.65892505101978,72.70527661222559,87.26597049512655,82.02177880424524,86.42916516406419,88.43839679323551
Student_1070,3.846503881730716,85.9782669602367,82.64410321320176,89.49093782720234,88.46085106594974,76.737030719251,93.63687019035576
Student_1071,3.453079421120816,87.41305093682027,80.6900585690264,65.81108198721006,87.0806137253507,81.94651950406359,100.0
Student_1072,3.9770408272231217,82.22762843116692,100.0,75.42378704306519,81.79785524366059,95.4214982122335,73.9642228022687
Student_1073,3.576821891060255,86.69307178596833,82.16206514626106,81.16616603583255,84.0127181988075,92.81537943613793,97.06953811583928
Student_1074,2.2170077758114304,74.43385951849777,45.163871416578594,74.15937141698718,41.987355498399864,70.10321646377326,72.64575278155046
Student_1075,4.49626681944714,100.0,91.58932024656687,100.0,100.0,100.0,98.41496515729443
Student_1076,3.0062434168386876,76.20834015474342,71.73711188829672,79.53065134320505,52.46144969861419,86.16574283011636,100.0
Student_1077,1.943418101340249,63.042417869390874,59.190067218102605,78.87138613065088,38.58350349850893,60.945870859557594,68.61870835863132
Student_1078,3.0718848390340874,76.24170858571566,81.90418922078294,71.76995376989876,81.91244515266409,75.01849511259806,72.72326963517038
Student_1079,5.00075979063431,93.32475540476851,83.96447165569226,90.12737723205532,86.56340712669984,95.93029086410424,100.0
Student_1080,4.350221742113493,100.0,100.0,100.0,94.43949985277212,78.65297997217226,100.0
Student_1081,3.151347865592141,89.25667513104159,100.0,72.14167767460211,81.16223304352587,87.83550473869755,90.90784569898629
Student_1082,3.1507422956815714,83.10850584655986,91.68147865737568,100.0,100.0,90.84910972562696,92.1141998034297
Student_1083,3.1783649487826175,87.89012421625192,57.50767351943306,100.0,82.6290372085297,66.37385913666574,96.46793961896363
Student_1084,5.576747983560841,100.0,97.31891844901905,99.51383531560803,81.41294009508087,100.0,100.0
Student_1085,3.8819354522315535,88.3437962838117,88.98620871100701,86.91015434360692,97.01916347820116,79.86368137120076,76.47031271393612
Student_1086,3.9300416471910697,87.63522837664189,100.0,91.45032313550445,90.44904002122834,84.67948390258094,100.0
Student_1087,4.530283454031842,93.7508795834306,94.46180527187741,100.0,95.67059050755545,94.64860283959369,78.63994587687935
Student_1088,3.7387891590265134,79.64888380871997,72.03954168342088,94.78158051446957,37.8457098692568,79.2751642134417,66.62726227930136
Student_1089,3.240957854179297,83.73085235982967,81.17391717978204,62.87283490423505,61.94282977048154,80.91732185595038,86.10754415682081
Student_1090,3.3036501509150216,82.83483195807999,97.55747466336786,75.35935979896816,79.97754227007671,43.53251188151463,80.24387093713409
Student_1091,3.428398740585936,88.01079102624874,86.19999288038417,84.13305332811726,86.30082390267957,100.0,86.33089600698575
Student_1092,3.462777763490158,85.09539511709463,81.12929694758125,59.73691009704461,85.24889301906049,85.30092810176468,85.70074526458855
Student_1093,4.22762954363698,91.46277692852433,95.42438244344194,100.0,70.7628512679477,96.7393311431913,97.41457800510038
Student_1094,3.5519458858072994,81.16349370803484,78.90445017539088,67.20103488700292,75.32152127490991,79.47776158382224,76.7499056845917
Student_1095,4.23264007721558,92.6871669562646,97.44517216712993,95.76567727939383,100.0,59.78915585521726,86.97232055750257
Student_1096,3.4192834198914177,87.88402035299498,100.0,82.71277187287534,87.02772986349704,86.57749478756007,81.43885072489041
Student_1097,3.5786351903160907,80.0696569477416,88.0273454234636,76.26920389040899,89.50417813135101,76.21530956600385,85.36035822780754
Student_1098,1.5017993154678924,65.45536192308262,100.0,64.79666924061308,63.37553043581111,47.28598100787611,62.01780093332916
Student_1099,4.416327674702481,95.32849150467223,100.0,96.65860449012811,84.80461882222922,97.87296346432225,90.64972894581145
Student_1100,3.846488475897993,84.87456084088862,100.0,87.48474632531659,94.71892486021079,92.88584171424402,82.03171749774032
Student_1101,4.498010109859652,92.04081957405651,52.577506177539256,97.77714511841252,97.83536674842448,90.5659095615539,89.87905324552133
Student_1102,0.6037446218063107,57.19050046189418,51.06835820093672,48.616251751985445,62.2945066656154,51.755045113792896,68.25026786599203
Student_1103,5.588374704780728,100.0,100.0,100.0,100.0,87.56754740419997,98.83165614422228
Student_1104,3.3604103718448264,85.35372229469523,86.67557029767744,80.66471732187428,91.99260547229592,44.79874598668134,54.24543396853481
Student_1105,4.608182816737516,91.60505629907917,91.3313060273301,99.48494743541463,82.52729482774475,92.4939190707595,97.47648407391051
Student_1106,2.460094072874469,79.91520919391077,66.21625459405296,100.0,73.33074983564194,74.53427805238353,81.6927190034835
Student_1107,4.11277390506257,100.0,89.46309561609637,100.0,100.0,79.69715564045768,100.0
Student_1108,2.4465844368263436,70.16206035975434,68.60918178003976,100.0,75.26453090924555,69.27057635312099,60.06686652725633
Student_1109,2.8762310393041948,81.43334970491532,46.17709437616386,40.73757138190731,40.487932275058164,91.75798418239538,80.4048519273324
Student_1110,5.414031353866786,100.0,100.0,93.59699598097158,100.0,98.38200474596427,94.68379684053832
Student_1111,3.3093175992366533,88.29794686135547,100.0,88.79486809078958,100.0,84.8656901337461,91.03822200022195
Student_1112,3.717432873179723,80.84803668637116,79.93097793476103,100.0,82.30920063603499,81.41964652847462,51.07493168152722
Student_1113,4.3700677306887545,96.10361109902611,91.31536138688834,98.89438698274832,97.39156144019056,96.48076493174464,98.00686022558949
Student_1114,3.9956818879726046,85.59187404527928,100.0,90.38140887427622,84.54695681621945,88.93270951161489,83.48670753149163
Student_1115,3.6504189051435763,85.46926610594392,67.61116694845174,72.52066886099703,78.73682000283678,85.05696636228002,79.43441677131045
Student_1116,3.8649610024662255,83.49448364892572,81.69667529891039,85.10837449126495,89.93389453211165,88.24098001371419,94.73519579287871
Student_1117,5.903415585238275,100.0,100.0,88.67945223841917,100.0,99.8240281622022,94.49624288650406
Student_1118,3.4423812029664145,80.23891025746622,82.31532221421993,84.66634912365117,69.75061263441297,97.058915042613,91.15703115240207
Student_1119,3.7010990467149676,89.77081176380881,100.0,88.92446436622342,93.08840895821088,95.10324081861714,91.21963909179993
Student_1120,4.550654396007612,93.78605381876446,72.6566087453424,99.81518197622539,90.45137856736635,58.89357125612619,53.36420662309753
Student_1121,4.605525932957984,95.48289747058553,87.36784744851462,100.0,86.03053533253927,99.05399540817842,89.69148112648682
Student_1122,4.687030305560381,97.60908259260445,98.58195495074817,100.0,100.0,100.0,58.6667435346742
Student_1123,4.138730222029185,87.5781788619976,91.66353700871569,83.53647237120536,90.3300137971939,45.90673979877312,100.0
Student_1124,2.3569950872695165,74.62178644039959,72.21511471804423,39.979241259892326,73.00798033315311,83.67153103303198,35.802896407573144
Student_1125,5.1334315323010955,100.0,100.0,98.2671666085956,100.0,82.42569701252012,78.42568682052418
Student_1126,2.353654606981312,69.64607214064954,60.53164048286861,100.0,98.58835789768827,70.5037430043157,71.68923042205654
Student_1127,3.802635465239033,93.88540536875955,99.3873207006087,95.08115947741484,89.30301445122164,100.0,100.0
Student_1128,2.745724149980642,84.94772966724535,73.047069964895,81.5146454052152,69.3946546783108,94.49930066633581,70.92093452163584
Student_1129,3.4358616534070077,80.27784158892986,84.33083248600927,84.73417642334518,43.66041144762359,92.55607494383027,80.05769977452772
Student_1130,3.8287624103034803,81.01235107758204,41.18567645031508,83.51040528941559,82.59655703091791,85.22864722126756,42.615866409376295
Student_1131,3.821357215450273,89.72337665536155,87.38834346101392,75.03539341639247,95.62928345355158,81.89642735279486,90.0322537925278
Student_1132,3.921920754235285,86.48216992851849,100.0,95.08502987481413,100.0,90.52613471326042,86.04392179563295
Student_1133,5.113711269058647,100.0,100.0,77.31435659518311,100.0,100.0,100.0
Student_1134,3.95353430151398,89.70938071763896,60.19413452019859,86.5670040290511,92.73954990337504,92.94209689427134,92.11535154871609
Student_1135,3.255843364709351,78.54743660691761,77.64541046740848,36.29678338569782,79.10783388825458,59.61510495622677,72.74514019280872
Student_1136,4.464087168288358,88.90507412782503,89.0842313016578,82.37597446684825,94.92121018171903,90.87156382960907,90.796088647078
Student_1137,4.68947048892464,100.0,100.0,100.0,100.0,91.50003504666343,100.0
Student_1138,2.2723921848630075,69.86800197820915,100.0,70.50486653467983,68.37580959048607,87.53001327340934,59.02836803891961
Student_1139,4.097400069849858,91.19314469580071,93.18608763569065,97.61894178545866,89.61240028761031,94.19342445661741,88.37794366649275
Student_1140,4.201172742310899,96.7907411486714,99.24624695479396,100.0,63.72310094718324,100.0,100.0
Student_1141,3.202436496640008,79.60307320674592,81.08324629871593,80.6464707849725,61.47492529856517,80.19393813243828,66.11019206309226
Student_1142,4.87570681331162,98.5274239894154,100.0,93.29869429138958,100.0,100.0,95.5181363580912
Student_1143,3.3499444129674734,83.41660208056214,84.16440349919695,86.4209906561569,78.21607112246005,83.66617938468208,72.3069097178381
Student_1144,3.6255764534715422,89.67238709229588,48.75334115199842,92.58916962604553,81.60859669878917,82.86427124767185,74.12937046475197
Student_1145,3.32692817571613,86.22300343471294,100.0,86.71224477024391,97.90098271916159,44.62092502245827,78.25988899950137
Student_1146,3.5155790475814674,84.05522181954053,76.36442548515657,100.0,84.12710385674649,70.29367925022778,98.78044551508154
Student_1147,2.4037249131047984,74.35549443853057,77.15640971639702,78.85071067033522,74.95088465357344,100.0,73.1790773605583
Student_1148,2.0599491174057056,68.7405961164396,52.61136880931174,72.2046748445522,60.32018086481125,90.68863749000226,70.37133077141394
Student_1149,5.094505063224972,93.55698859765249,100.0,100.0,89.67053034550335,100.0,95.70860958386334
Student_1150,2.653038651681672,77.81839080380736,77.14935470412667,76.52057851246776,78.88156048656866,100.0,74.21407292871483
Student_1151,2.5086076505436927,84.54703530960226,90.63104862253819,83.78946798001411,85.81405279998499,86.18081581388793,78.62139916943065
Student_1152,1.3466098863962852,59.04750316050754,98.01131003641433,56.039124664653066,56.88582670313899,99.31272837725965,60.07947866390928
Student_1153,2.8610382523104976,74.74523397509145,82.13420373873915,35.83021382194539,45.84836357681198,35.309698012811715,84.21710631604982
Student_1154,2.1769102065925017,67.41546320770631,78.38817176169465,65.54303027870967,68.25065881234296,71.24601593432256,63.00364150434706
Student_1155,5.142015160136369,100.0,95.97488386465727,100.0,100.0,100.0,98.00546861478384
Student_1156,4.509817089342635,97.34059816440855,96.7542444203728,95.49410843238066,96.57179641474418,98.71398164969519,56.555038716444095
Student_1157,2.811849654822276,77.32580808614048,82.14966852967223,99.14567908915373,49.983849740673975,80.50497756341666,82.35736753149584
Student_1158,5.752435805344309,100.0,100.0,72.29792905713823,58.773067008392175,78.72074962017263,100.0
Student_1159,4.481765486991594,95.27953882811556,61.911227820296915,96.56906371010956,95.52846513513782,78.83180963632933,93.17621298053447
Student_1160,3.1751686164913777,73.92857552823476,73.41180038158771,36.96012172826632,79.44993135084248,67.23211213828611,69.76073780128347
Student_1161,1.000594285126427,60.723075685551734,58.50571238679635,62.425512130028906,65.96354580205448,74.30830292928462,60.244710431366705
Student_1162,5.790942572590742,100.0,98.12313539215631,99.26820366980654,100.0,100.0,95.39976087893561
Student_1163,2.110427533236404,64.84827964919565,81.1378960563288,50.413126003672346,75.01459180605744,60.70750903881262,55.7872181525831
Student_1164,1.8546012530431082,60.883421146282764,55.88885406930157,58.07537271752628,57.362900991550134,77.82336147699561,66.49440220941787
Student_1165,4.5225704320096405,100.0,95.49938802894275,99.81089472072351,100.0,100.0,100.0
Student_1166,5.939752406339273,100.0,100.0,96.89316815375828,100.0,95.73413007183714,98.22090378184929
Student_1167,4.884272818510518,100.0,58.36616647950091,100.0,100.0,86.1866220401868,100.0
Student_1168,4.06390912005236,89.86910287453443,82.27007735039933,92.27568370840949,69.38629280344601,86.98833130031919,95.60240449186448
Student_1169,4.094754341665286,90.13776933194623,100.0,88.639123053102,89.98370445854844,86.33938141145205,89.99062046461964
Student_1170,4.353415558780307,95.7262190852863,100.0,86.88802007010538,94.24726904775662,100.0,93.16346256656865
Student_1171,4.258928589786765,88.16929161413545,79.08774653053611,90.04868382035365,73.00849332533454,100.0,97.67969923123523
Student_1172,3.781191423969376,88.47439995717198,100.0,65.80513098239878,49.05724224979282,88.20794909709943,79.32694092483686
Student_1173,3.604201103951876,84.1345639653983,45.66637853664824,88.26353062878918,79.02959608870017,89.24880134874819,81.91358505197391
Student_1174,3.437406872100478,77.77160150397961,79.05140068119908,77.69993670732298,73.17882603068246,96.92890475643594,73.85466081046152
Student_1175,2.746035411133324,79.14776448496522,87.02227657058849,54.17844640475019,85.3078810322431,81.6180916783886,84.45831677710181
Student_1176,3.219324923133226,80.87671019694268,82.03315036791516,69.5273553657818,68.3828596089989,77.01826539309764,100.0
Student_1177,1.8070431858046145,67.28530771582261,74.9152012014533,72.20415631203129,62.32076088319734,69.63446430206065,86.9197124771005
Student_1178,3.40166037320525,77.96579901498171,36.147225689186754,40.069453089732626,61.89965568312677,91.36840595965592,76.64593529963363
Student_1179,2.5114088928490825,83.07109076730485,78.44958724804461,99.39529929825703,78.93454355982433,88.08574376158919,90.33560036458985
Student_1180,2.396410682784229,78.34767775977286,82.97397868646718,79.3127721068254,81.42140993167925,82.6248119486344,100.0
Student_1181,3.6798941511534786,91.61972093239469,100.0,87.74082642841321,95.64300014883253,97.37849793660232,79.07792574761798
Student_1182,4.892002286344599,97.39279935123758,100.0,100.0,54.43847523192065,95.16444762444007,98.31548052952876
Student_1183,4.418316606002313,85.53725161250603,82.64808517131068,45.36349263829679,91.42966004171791,85.82766541870849,65.17517624158627
Student_1184,1.929499396376823,79.05958087621579,100.0,92.73000705714334,82.30679303304025,73.87615187549324,82.08301430965754
Student_1185,2.5103718634296626,74.79823109426728,72.68163366000279,100.0,74.19112709798458,76.77995942213204,70.50181675191668
Student_1186,4.440771187988216,90.66371289978188,89.96251481177671,100.0,91.48440384655588,87.76310925104679,99.69039644763437
Student_1187,2.5175126064616906,77.25913393703247,77.78054845305942,84.52057857591632,78.1460360563983,54.95402534434471,38.96496838938854
Student_1188,3.2753668500029756,88.58927244004624,81.63280484543317,63.45577547734676,84.1237276383711,100.0,90.09021182293192
Student_1189,4.050052099024552,90.3852682098182,93.12238283172383,100.0,99.9116279677878,93.92016256996806,94.10224407713268
Student_1190,2.5316555451363647,81.70943129106053,76.02693223112192,86.04837211646219,91.36384380449799,90.97935934411154,40.42141992957471
Student_1191,3.60537550614596,91.46875475404394,95.59020940324974,79.02953443533771,100.0,96.39479467739103,93.02048662945214
Student_1192,2.1659745050817953,66.27783911380766,61.77104254452475,75.2047944055568,62.52462594088757,68.85754026405137,26.318559360463837
Student_1193,2.898632356048786,75.61737303219049,76.79618816164259,66.00070823896198,71.44648924632773,73.02648413385369,80.73405848347082
Student_1194,3.819781934142537,92.9855051578242,95.94534453519547,99.39121856472202,97.03405713860893,69.7753094640301,87.61173592016006
Student_1195,1.9070062664683307,55.506999845631114,58.67311018634558,94.50542379068786,56.19105306354262,15.260536728203192,55.21823200956437
Student_1196,3.940474737960399,88.65746891377904,86.857734024158,86.38828225980073,87.200342153614,83.92551087541732,93.94772004160009
Student_1197,3.480362201073319,77.64946600260983,80.9590481388645,75.74414584572011,83.80041088030669,77.4501531174717,86.44675202251646
Student_1198,4.0524899544171475,88.14213053700385,94.43482915413395,100.0,58.401989633477505,94.04817072345563,92.40185751372152
Student_1199,3.7239141340646613,85.7450408955006,100.0,81.68900858329056,90.7337359772554,91.05128044165835,100.0
Student_1200,4.864140429973844,96.8501824102009,89.45659474334609,91.95820595398797,93.91277251772962,100.0,94.60971591649869
Student_1201,3.625224502647907,83.49093876591603,100.0,100.0,77.1290916497853,79.54460650365873,81.096682359513
Student_1202,3.070594458874747,75.2202263406034,74.5194174345453,71.59536012336466,100.0,76.151670020968,36.78884560559776
Student_1203,3.622297503032284,97.68253136441628,94.45948500159855,81.75517287813312,100.0,92.50794110902761,100.0
Student_1204,4.043298029036388,99.77029031117063,92.18127694455535,100.0,100.0,100.0,92.3036434904699
Student_1205,3.5488600703257043,79.67827160197564,78.840231354551,65.18683529638776,76.30998811870045,77.95539387882482,79.02524928388121
Student_1206,3.540591691203882,93.31650066855666,100.0,57.92982382544911,90.40481582250436,96.914515629783,89.78954075907025
