Date,Neural Nova_Return,Neural Nova_Volume,QuantumLeaf_Return,QuantumLeaf_Volume,PixelPilot_Return,PixelPilot_Volume,CryptoCore_Return,CryptoCore_Volume,DataWhale_Return,DataWhale_Volume,VirtuVest_Return,VirtuVest_Volume,Market_Sentiment_Index
2024-05-30,-0.2512821625330767,237817,0.008337994047650362,144007,0.019127510253491353,99251,0.009075511821799779,270973,-0.023261693140225494,156664,-0.0485297957449758,325178,22.101387558131826
2024-05-31,0.024531248138065627,66288,0.007246495910505102,175986,0.04367195415580083,350614,0.005028919719192786,141307,-0.02247135091892675,148717,0.0061023396142641925,183176,46.070689163268774
2024-06-01,0.0027320258617969133,130155,-0.013428748952137057,143655,-0.07580817502496402,142183,0.04521270469076477,126630,0.04995310815514878,266077,-0.023894442555631158,195718,46.75417466566786
2024-06-02,-0.15663922242705183,179917,0.0029526476098275392,224903,0.0006072208203438673,146423,-0.08927720161373244,119410,-0.0006174745912665165,127893,-0.020811781409991632,162870,35.23464133049747
2024-06-03,0.03352577905289844,106544,-0.003295894887733818,133238,-0.01973744719671371,132396,-0.02408370383545716,380721,-0.08505031750177022,53662,0.014677328759107463,151471,42.873833041213146
2024-06-04,-0.0030295395270120502,324576,-0.004339593573784491,170883,-0.013378730471712633,219996,0.014123399069736501,169385,0.038520913671617064,124625,0.0766499129027552,66385,61.57204874002544
2024-06-05,-0.008946397879925797,176695,0.013641361870372286,119343,0.03991678998075404,118168,0.03241512215444977,133306,0.009404799241214101,327074,0.02885443941829139,425889,75.31553751105105
2024-06-06,0.0007546160909302413,177527,-0.028216904856623638,135143,0.35039678703435495,101631,0.3499816352932297,196303,0.05868348945965365,332090,0.0040177800230332085,147423,93.96399251147473
2024-06-07,-0.0014770893595095402,62843,-0.031968756399779794,212781,-0.03239479459755879,241387,0.04709524945248091,86306,-0.0030826360326602444,174659,0.02329878262279718,194948,32.946250672017115
2024-06-08,-0.12683022685875672,158064,0.010650974208746656,118621,0.01808419024197086,244354,0.04817982732772155,138503,0.01833889106992575,89852,0.00688413275535772,71697,56.61308841330425
2024-06-09,-0.04180427484498995,269504,-0.06640186879855062,208285,-0.03724300552013526,168583,0.13158275259028138,136474,0.007773842903933465,131715,-0.0337818948262436,105842,64.17484919289498
2024-06-10,0.0653283120182978,136956,-0.03079366011637439,69700,0.004140239057576853,121245,0.16628841743997425,143720,-0.010570683730631868,207721,-0.011011894171986596,160176,66.15306566363498
2024-06-11,-0.02489028624059571,223679,-0.19097561829096402,279191,-0.25107918244147426,248517,-0.019285568290580007,196457,0.017517071534456502,163528,-0.008310675479130288,109939,7.3208959659108
2024-06-12,-0.013823668697091644,218814,0.07040949766467085,318666,-0.002976074384035593,186622,0.012343279860936208,350425,0.09315796641569675,88412,0.01771263347806892,102573,60.54931865686436
2024-06-13,-0.002959156336684085,229138,-0.006022843700388394,180902,0.0532487127481183,275271,0.00011505935435881295,161750,0.016817710499157677,115014,-0.025302895361469593,149426,41.20787097142319
2024-06-14,0.008079916267385126,88161,-0.013151950578881574,103628,0.025672072978286598,240140,0.020935342701103844,230755,-0.021414397508833408,188188,0.017396467312719266,81762,58.92971835108147
2024-06-15,0.03032202777624134,141017,0.0004272874432694664,99707,0.001668577112841772,260566,0.002169395418851243,128863,0.06890582510690611,105419,0.03735715588630318,164706,45.87711388930986
2024-06-16,-0.1349870564087216,125987,0.0033469197193510057,294636,0.012231736280700239,121306,0.031661200657657394,92995,0.01497684497585027,68791,-0.06721723916968472,160762,37.66620586872817
2024-06-17,-0.0006813727660078283,129991,-0.012047043705189595,91898,0.0018422098489899502,261892,-0.015270705048999978,212542,-0.24615160941783695,160928,0.022097583878273368,280893,23.275892589676197
2024-06-18,-0.009218899173508457,212142,-0.01082950399053184,117108,0.014615334903435756,107399,0.007228828748842414,225752,-0.015350672059987452,190717,0.0008398263887709303,174189,50.420574505817704
2024-06-19,0.023085363992886358,116006,-0.05239342942606421,207560,-0.009935696170105686,120306,-0.0001517769298725239,156248,-0.03339583770372263,290331,-0.014260366504846167,124949,40.53313371250743
2024-06-20,0.02943907406843717,86751,0.026942426978172496,106828,-0.008580057393089112,242248,0.02258123821269998,180212,-0.09396493109633962,154577,-0.05778880363974916,132768,46.342884174511425
2024-06-21,-0.008358705802586732,197628,0.27418670609531187,115885,0.02162245398158457,183921,0.013003940780363694,121479,0.00597487219407229,113656,0.02536023436199946,126122,72.34280565704667
2024-06-22,0.0065316757512426694,140061,0.002288038598935554,159606,8.097792565615395e-05,178828,0.007051290570821767,37221,0.00861689546377431,117823,0.05139510177083621,139158,45.19767506151001
2024-06-23,-0.005036003074098822,297159,0.01762323086749986,105661,-0.0062675108154492815,173705,-0.20576610774502246,295969,-0.010925375260838267,96260,-0.03204369200469391,190534,40.107740099783356
2024-06-24,-0.007631323683895371,118076,-0.01282545260062765,133005,-0.010646950504294844,118037,-0.021851762881491106,121449,-0.0067961828789135795,483479,0.04890957209136186,228155,48.789536784378136
2024-06-25,-0.0007265302618803642,252886,-0.019284541545899595,198153,0.0041321352539302825,85604,0.20108107159170646,190609,0.044920293563750054,249988,-0.00016750587322851822,115686,55.44503810323288
2024-06-26,-0.0010852941013620105,239457,-0.01697705760836653,215719,0.01645275887035174,341402,0.3348394396273644,137707,0.014354657139040447,104920,0.012794696762550597,140835,96.43454560802984
2024-06-27,0.0016262599839130375,289013,0.00985138484271511,78326,0.047682311778658774,71157,0.010880067011634928,168679,0.0011619756621252296,136347,0.026768260191943803,163258,61.29565229857064
2024-06-28,0.002894652001341167,237547,0.0012113331112080254,130479,0.00010071520628728622,76941,0.030112810221009614,368719,0.01564119417049411,109218,0.03406495341916429,106551,54.06910500797391
2024-06-29,-0.06770622730826958,253086,0.007873992387209003,139553,-0.021175209800876605,158679,0.008175465638851107,197425,-0.011461689587692284,251056,-0.19503680350674307,142431,45.530013788516804
2024-06-30,-0.031027160063567264,298934,-0.00549633637923128,69263,-0.1311872852263803,220557,0.3502495041993278,116330,0.011005772894295766,281787,-0.0012075250210279234,172269,81.24062078742719
2024-07-01,-0.02238310015798279,124347,0.07910150089930916,212168,-0.011279523819560273,232646,-0.04859428949999827,210398,-0.022641559896105303,107809,-0.004338182532802313,134106,46.537495443051824
2024-07-02,0.33266720668340194,162489,-0.017525030335886132,160090,-0.13785446942927088,219673,-0.007446871699450783,72695,-0.030203537593778362,186042,0.06267453524203605,144930,66.96143038881775
2024-07-03,0.3452313864224285,116378,-0.029536398822807126,120934,-0.029006780953150294,149370,-0.025661591673342747,38544,0.09763252771626334,122943,-0.12826911613520886,114653,55.47930692358278
2024-07-04,0.007478730452745774,201413,-0.059553832248701644,117923,-0.008129475965555378,149336,-0.03129971817634427,301616,-0.02692757425818475,242253,-0.015540379838715458,233493,39.5965891566695
2024-07-05,-0.0333644703454192,133259,-0.02616442164231595,202240,-0.004613198497152459,148218,-0.0056971392786197925,150476,0.00412425482468143,191735,-0.017886289694386808,128181,42.435956820187116
2024-07-06,0.2327870450802704,295729,0.0073702373108566425,152656,-0.004045198275374147,208427,0.00041748567120004606,291338,0.347897559940435,245895,-0.0567254048324235,92635,87.02838532921417
2024-07-07,-0.032071414554497,194455,-0.19663220434397463,228727,0.01647484502507577,232523,-0.015849969102609798,104264,0.00983133514988565,125139,-0.08294456383096124,242273,33.248140009231356
2024-07-08,0.09515908886488599,120005,-0.013741637245204177,144368,-0.24899083637104522,305697,0.01627270433437729,159672,-0.01134981760543355,121697,0.018600129165486742,114571,45.99492656448507
2024-07-09,0.03671421289604068,185922,-0.01957855607201174,95486,-0.013569234457208602,147423,-0.04794494652913102,185960,-0.008013908248723476,273664,0.02542359407730384,212568,50.57850400741757
2024-07-10,0.0006539089670704809,122317,-0.02381377895594866,260763,0.004119223130314614,144378,-0.0067111820789596275,99281,-0.013225754837910695,151931,-0.024518184905660392,289313,33.659522488302066
2024-07-11,0.012256674555769561,173875,-0.04925703066815034,163572,0.00871147771100972,313290,0.00232244273116249,91808,0.004822140014066337,97320,0.022986131854368083,85277,40.73811802247087
2024-07-12,-0.022852132696312605,188916,0.009517062365127215,173962,0.011841864210000955,301671,0.007440546680073235,179403,0.0023223777607613884,138460,0.04190784800354935,162871,47.881094893576574
2024-07-13,0.011556693205090892,170601,0.058243558359417566,83390,0.06784273876732803,481245,0.024157064263522512,200375,0.1498987361618094,177017,0.002495665515622178,208160,68.12389116562042
2024-07-14,0.022954946027276376,216157,-0.013216782312441831,153856,-0.029785229069401106,126437,0.00960230050503158,206856,-0.026662474308779476,189905,0.02286620329663572,117717,59.558340513942554
2024-07-15,-0.007355342351045851,287108,0.07168288738347747,183018,-0.03868885540679536,217929,-0.0636482163230827,284011,0.009323823712425957,164186,-0.020575237835350275,184754,35.08654741011282
2024-07-16,-0.007403275569829693,225034,0.006201247525009741,121790,-0.013489136250381914,166311,0.005645197234400879,171136,0.006958912221756481,111032,0.012954511675377244,411290,47.150346640715185
2024-07-17,0.004615871575903855,92696,-0.02582447640716359,96834,0.01509798529315114,275320,-0.10705937654465149,216491,-0.0013367211329940825,107970,0.0029902595234311173,207506,52.09566446931896
2024-07-18,0.010938467853398144,292769,0.025878216180545446,160796,0.03319773278810041,460251,0.0012501215596543301,81664,0.01107703667394453,214814,0.04486573846600478,259525,55.481712823143724
2024-07-19,-0.05742562479774749,232474,0.03223218713269649,149980,0.02201331256512091,144903,-0.022711726322597946,194397,-0.00826442077556617,225551,0.006537901712267459,207106,52.76293179937312
2024-07-20,0.01706349420374296,246723,0.050747081109550896,108277,0.026660036214997816,148581,-0.0013374160832013739,111747,0.012325502571208166,139463,0.07863428976662018,244284,60.87744542291554
2024-07-21,-0.0461677147662722,169938,-0.13721059423673893,461733,-0.04823337301750094,175845,-0.011791305527368741,166687,0.0028451095569110183,169816,-0.009699142041220282,126105,35.8840312377679
2024-07-22,-0.002160591747415204,159032,0.004995889745855057,255535,0.01862079449947484,170346,-0.02831174245196763,118493,-0.029061479485082177,112416,-0.016887076952711015,135933,44.19499413578152
2024-07-23,0.01786255405017609,167635,0.01696258066150315,262349,-0.0011340651080074251,95206,0.006121850386272573,143210,-0.03454616650522579,172426,0.015955140165147062,78160,58.085447637274584
2024-07-24,0.0028531359030402955,116606,-0.0023116511343242102,124000,0.01677063668227973,118374,-0.24981368332460052,175739,-0.04999120030941565,152630,0.0017015043823723668,130337,15.830018739225782
2024-07-25,0.00820009454205627,193142,0.005663822771653881,324236,-0.0016021819053027762,313546,-0.02928536471277425,75424,-0.005926351769407904,205013,-0.04254330640601615,151568,42.000660750795156
2024-07-26,-0.011469830029185326,173175,0.12882830766959827,138785,0.003233434456185637,170592,0.00010588852945845998,172916,-0.004468150613654482,129109,-0.021271978267095728,113715,59.2962382166302
2024-07-27,0.013335466326706239,136015,0.03559771662299569,178742,0.007359476889374697,206818,0.009846812496289369,228968,0.020023002661341004,133562,0.03613730861592386,182323,63.49027138757066
2024-07-28,0.013759384875827469,239187,0.014621548482854515,259428,-0.02812345683732068,158969,-0.007755168977831511,148988,-0.0012600591219524124,175685,0.004511803636325831,102756,64.6464630313985
2024-07-29,0.002453195426382944,150626,-0.018700282566997985,219220,0.022979826122203284,210402,0.013102182559132392,146077,-0.025756792103709143,177564,-0.01115496443451875,117024,44.95129766484375
2024-07-30,-0.010285358590346858,215646,0.02435193984827284,157766,0.018832421153997053,145745,-0.2481227199546421,140830,0.00810518974441262,158711,0.010718446087837955,136059,51.70147883791083
2024-07-31,0.08381233994980207,211770,0.03884503066610109,138952,0.005584283225237276,307793,0.011043031840095531,292460,0.07405200814150108,113934,-0.024450268730778213,167356,56.002190072867215
2024-08-01,-0.24724306528909237,125459,0.0039771924601933895,142820,-0.1775975144883144,362569,-0.05619976860979962,143914,0.03292373594729403,187979,-0.025897348097934328,202102,31.950679576936217
2024-08-02,-0.055858633429022274,109070,-0.0032684578360119617,115608,0.0909244266650547,100467,-0.033920294448948916,114189,0.018571340201334052,52051,0.00506143522071633,202365,59.60865902519185
2024-08-03,0.019337500684982682,370155,-0.0005592049934323794,172668,-0.027569004204731767,92363,0.10313927985815428,125855,0.18627444122283018,135462,-0.040549126321417876,108333,56.87033995343678
2024-08-04,-0.010711428386558773,229595,-0.002973741274195948,225055,-0.04235296329354046,102520,-0.037592296821546994,217517,-0.04732397709390976,299756,0.0073273699989683545,348370,44.161923247799315
2024-08-05,0.04873895759979053,512002,0.004208504089991203,113459,0.00942636204178522,503675,-0.011578172239940152,141254,0.3525102915767498,128413,0.012443786645816315,185503,77.20429029229093
2024-08-06,-0.13684363687892126,128949,0.0043750498701327035,190921,0.013529441358116923,95987,-0.002601451111370768,147930,-0.006474700527464284,272183,0.02806824517745262,159082,49.59270912927974
2024-08-07,0.017281823597793355,172238,0.010652366641893196,196831,0.008706468996289818,259955,0.02230652281776407,83944,0.00282788645514631,205625,-0.037695769942888424,146201,49.37257068673346
2024-08-08,-0.12451834040410678,173972,0.019063804730241232,248694,0.0209440709997632,100944,0.002746288885705262,108547,-0.0004267632489664769,75043,-0.013133927261822751,130657,40.572546656770264
2024-08-09,0.009381981536667222,277110,-0.01094977366291343,155090,-0.019945175643359504,95220,0.008456456701092838,134017,0.01987519844695623,89756,-0.011518633035856646,103769,63.377616117134295
2024-08-10,-0.003368744629488606,190142,-0.009526315352262442,101767,0.014030990928579696,253990,-0.018808728057313772,158189,-0.006349065141600167,168423,0.007184687956639225,145604,47.890312769080204
2024-08-11,-0.0022398179023825054,221713,-0.009238519296519043,222629,-0.03459492262888516,186096,-0.0033078616924658373,204008,0.014362672731372567,149516,-0.005791644837667558,202173,55.54355033348116
2024-08-12,0.01763862195747144,142179,0.060050793059636044,162900,-3.274437023045949e-05,145822,0.00303751081227986,135552,-0.01209397508187341,123544,0.006916448138837421,196236,52.78092878396607
2024-08-13,0.0050285122752540936,274921,0.02957106290681451,260001,0.005623972272051357,98456,0.09054131659310838,272578,-0.004519770946032208,143305,-0.008573663499173297,206962,74.51139456574342
2024-08-14,-0.004199649058490748,113268,0.00019802052618302958,172265,0.009342770997061824,184515,-0.07172042492065007,89873,-0.05728186647560801,207587,-0.012705278937091748,278834,34.12555851540535
2024-08-15,0.3500408343344258,151772,0.008378542649706836,280426,0.019410857918094184,150862,0.011690739843668576,228623,-0.010364334113280015,67008,-0.055730185549043125,428270,65.4203283597663
2024-08-16,-0.014720309779488051,296020,0.025345867489132284,145241,0.013341687750775448,73951,-0.0012967458475657996,182628,0.1307065804767158,91347,-0.00585684488791072,194452,75.0798541579363
2024-08-17,-0.02873223256383962,191880,0.014655320318710491,111685,0.04746270353249668,254838,0.0017929995667088526,224634,-0.004895231285506231,240464,-0.025528098831736398,163332,45.867566806836386
2024-08-18,-0.01168148289161238,92391,-0.020231443604614284,240662,0.0026664775070605264,146071,-0.003918371758353048,93347,0.039643231365097086,279516,0.0034983654502402043,376910,66.67586146616513
2024-08-19,0.0029651133812093286,160091,0.02570167830434297,386021,0.016322104834236455,168809,-0.005179144636854429,139778,-0.01641158122726658,126477,0.01699132756463535,313273,61.611039010635
2024-08-20,0.022161303890596076,119126,0.007239005992695501,218405,-0.037095162864430715,130135,-0.018617660933260845,135384,0.007589123954805103,245757,-0.00015611172405829142,139802,47.19486948881479
2024-08-21,-0.004755482311389341,138424,-0.01651940764401179,256048,-0.0014411358490351823,308340,-0.006594795269688673,210633,0.0017208226154882714,125253,0.0056477213226091335,132688,30.404246804093248
2024-08-22,-0.025262238972081612,168041,0.003938101245931989,185048,-0.08140727405499669,109628,0.03764767507143235,217339,0.016115946897149274,168418,-0.0028750539620420726,81937,46.350627372307855
2024-08-23,-0.008200755531538319,112243,-0.00449117968269804,133032,0.00013364588656922293,158080,-0.2497210044077051,346525,-0.039509553230426646,179022,0.027433922371714513,116272,32.72597222906195
2024-08-24,-0.0793651655789905,177771,0.011659415640292863,141374,0.01858652827221128,185331,-0.21055811832504556,205299,-0.0023333400226669275,263996,-0.019447527742220385,161181,42.908296815949114
2024-08-25,-0.0037843341187559377,313509,0.014187658223232593,234031,0.019267270935506123,122641,-0.009595338163538095,393935,-0.07975503972694792,185497,-0.03632123260287605,116535,59.48440406550917
2024-08-26,0.05212029814208369,315263,0.0907039649065364,373663,-0.014261014565544912,160618,-0.021382867173765793,133057,-0.019474160983936797,151910,0.012502730504534798,216618,49.83072493055634
2024-08-27,0.001656948417488902,271343,-0.019486589598814004,204473,0.05191899266224756,169513,0.0008644395053663079,296322,0.018536636166619644,143611,-0.02392722888972698,245823,59.98269752409392
2024-08-28,0.01589875139478397,145041,-0.01935192024293491,193379,0.08024000546363831,155527,-0.0032919110499359484,159159,-0.016273406492649488,139950,-0.004343443021761249,278714,61.17922663020954
2024-08-29,0.053279145350196754,121397,0.002010566209763194,121043,-0.017804729882194347,380178,-0.012281927486314634,240659,0.0011363083887494974,62689,-0.0261793525168045,129819,60.744794361664184
2024-08-30,-0.03252642883716211,78842,0.007165472509383054,111270,-0.0050008263096198,46378,-0.023241911363732656,154076,-0.018275674822511183,103076,0.00845117803499526,166701,50.758353068778945
2024-08-31,-0.006393803448272906,84961,-4.7402746886110025e-05,168243,-0.013756343086153333,137865,0.04310528545760302,296790,0.0024692328369348227,286227,-0.012367730291895293,222824,31.442305671804313
2024-09-01,0.025463282063871245,142822,-0.0297098843927299,360105,-0.00810819888016041,87446,0.006934331594442386,92834,0.03762458851768695,157390,0.06152927248948139,400959,54.69466843422852
2024-09-02,-0.031558115959784284,150101,-0.05137106437048368,151251,-0.003010668751678514,91421,-0.0023844865903446485,237606,-0.0010437793416830442,238296,0.019673118569413273,223156,33.79659115452679
2024-09-03,0.00015511075057555654,126539,-0.009181981919233329,122677,-0.05971234293031397,97027,-0.016660507699776145,168307,0.022808732833987388,105644,0.009965982547299074,101623,44.46560850965517
2024-09-04,-0.07154437565320292,137382,-0.012858573983547934,133831,-0.10225655557638547,131243,0.34880035721216585,196138,-0.011642339900964237,167983,0.12787123592806468,145036,78.35802556308093
2024-09-05,-0.023704707080634206,175116,0.040026541333995566,109468,0.0018414971442520399,169754,0.03847165385923784,172860,0.026577106718874702,89212,-0.02153412299237047,242383,57.16337295764009
2024-09-06,-0.00448744177856177,114396,0.035816355630265063,168741,-0.008327529809912092,259306,-0.1835270517975663,235689,-0.004748369862396181,165005,-0.03164311181584245,140786,48.35309870170675
2024-09-07,0.028453485580187943,237757,-0.000501692750591943,213176,-0.004906564125397996,127090,-0.007712725570564464,118425,-0.037429038059123634,71044,0.0022851364373503973,173097,52.09677930792608
2024-09-08,0.012344724997149174,157459,-0.010098809017947156,256395,0.0035148375642508984,187891,-0.012967067457744506,277532,-0.03932726170860018,123137,-0.003917306708554135,256596,33.65334844788124
2024-09-09,0.06938878213607086,131719,0.0033179288855515795,222134,-0.22113279494066243,90807,0.05871684081428553,178805,-0.010067553610500327,73579,0.004142929200867496,146260,18.415938766646832
2024-09-10,-0.03006761457382977,194102,0.07207809320840536,132139,0.0581705096939539,106918,-0.04428329517381875,228307,-0.005532936673890493,156156,-0.04958488993884233,133809,51.540078719594426
2024-09-11,0.0035433623349398953,165505,0.028225925590768353,467272,0.005170171261406216,258177,-0.036173556558072466,259115,-0.03742858120846581,193729,0.04376996005973284,173962,48.33455410184228
2024-09-12,-0.013294222621145761,62415,0.0024729568858887067,124046,-0.06812386071374249,134291,0.35081211224485614,76883,0.004407949585797093,102440,-0.012970462502219263,73693,57.7841741314768
2024-09-13,0.0034555041514220232,160278,-0.009794803636578222,225822,0.022316174384468996,253396,-0.016322687476956168,192127,0.13080316788975482,110706,0.026733629441639938,75144,43.47312648706964
2024-09-14,-0.007704318357338355,80599,-0.0005323699309677121,97969,-0.2073277818965657,114057,-0.037616215516982285,152680,-0.002031882536605162,108481,-0.009794550480310707,186388,24.98542661735491
2024-09-15,0.02913950103776048,148314,-0.0025438592454662475,163442,-0.014326973279790855,256812,0.021518248494371117,101509,-0.030075052503724508,192428,-0.038516018758461196,161847,45.73480820099816
2024-09-16,-0.00026793713390732684,142429,0.06243193439380662,231909,0.0061853484561943915,231331,0.02004075340913084,111458,0.0063447399419714065,151317,0.013965558715914251,182131,63.90547142260458
2024-09-17,0.009207008804719342,145917,-0.019036834277863762,205665,-0.002824724070876192,182130,-0.024814037084944753,338752,-0.0016636270203364938,88246,0.03729375245520426,154976,51.763746736073294
2024-09-18,-0.018572883593470153,113164,0.0037311140855773696,207242,-0.01731097619289794,85231,-0.029525342279536217,186936,-0.005697751947628939,126497,0.0025165362681130645,121337,61.756718894404436
2024-09-19,0.012361182224021645,91253,0.016523398302053665,135126,0.0029131184875334235,251148,-0.032491493040480976,161123,0.11608845855579127,209205,0.010754837644519531,316746,48.05392625110863
2024-09-20,-0.17054360688884587,180864,0.06774301552575622,130154,-0.021580053393204613,196202,0.014124719525423157,130912,0.009953983732729805,133016,-0.039756567188778506,88613,49.47335500811301
2024-09-21,0.006220462266588468,235744,-0.023071304057883414,139469,-0.023756860228021977,175052,0.022427179221927267,107539,0.04455641300860097,193760,0.027188074431819607,119997,54.04391840748934
2024-09-22,0.030059329079539163,153785,0.05004862927158563,231221,-0.007423720757409889,223307,-0.024394600131533623,161326,0.00821477681324911,80237,-0.009904305885541786,538813,60.053365133845084
2024-09-23,-0.052105408161991995,327205,0.013493770877552116,217307,-0.005197303997862692,120417,-0.011798057778320367,155525,0.004531891553209426,130957,0.0058537828868175466,269828,42.62009639263817
2024-09-24,0.025082959877707988,180773,-0.013174671641326402,118935,0.033112591209734824,134820,-0.016207726919637018,254861,0.014823661251416903,308673,0.006274652683254376,299938,64.04423483631594
2024-09-25,0.04825178010815842,220314,-0.016075385693014616,147112,-0.019719462911085787,44506,0.03018406262459579,183297,-0.0063051267766214185,162635,-0.009127724715468695,172127,54.76612375922334
2024-09-26,-0.24827294351495696,166301,0.0034373303934972007,95749,-0.006098295861976454,203406,-0.1038009237320314,209585,-0.011106004193585506,213829,0.0006134968268960489,237668,18.85706081201204
2024-09-27,-0.002162798879874817,207237,-0.024902472245824786,138135,-0.005242014373032289,158207,-0.010124909761044885,168796,-0.0022771316691105672,169919,0.0320229776864951,242628,49.03400309470864
2024-09-28,0.008411397657884553,210547,0.034065018474323874,373598,0.02083621510607469,393402,0.010719178019381619,168023,-0.07775751145731019,35078,-0.010677284200117237,266927,46.644242317311495
2024-09-29,0.00554096960120941,131117,0.0370417211330176,118114,0.006328068190797665,138776,0.0019831755187318897,136126,0.02269087085458025,207919,-0.009751275162540585,87223,59.14735218209769
2024-09-30,0.13040850985827893,105758,0.004082802906860726,186700,-0.24950109810813986,208809,-0.03603826585419684,210368,-0.010595044947686523,118798,0.022844059666813184,110050,28.94896340771689
2024-10-01,0.032054540018743805,132899,-0.008319739566847,179144,0.05880915674773362,294840,0.013824201587853604,71755,-0.030526259784040125,149001,-0.01638572834110867,95504,53.00356102299874
2024-10-02,-0.008682234086358952,84044,-0.004017458093390018,239613,0.016562539143040067,202369,0.020283617479972458,194808,-0.2528536531535627,235251,-0.039303240713641004,134337,36.085710564897305
2024-10-03,-0.029110501121519205,136891,-0.016409500443031896,390152,0.002463604151123437,147468,0.008887876405716023,218393,-0.0013459776501786914,163170,-0.08762726867335922,77706,42.12078191651369
2024-10-04,0.03925100614670836,71836,-0.000650993959084816,129108,-0.019406407556723713,248311,-0.009700257464840031,223086,0.041545114097400394,234598,-0.01257651960866833,109664,66.03354188754274
2024-10-05,0.1348373742485101,310627,0.002476258973871019,110640,-0.040887998371494955,177216,-0.010476618812569215,162082,-0.009612269316810865,151819,-0.0009730882543944265,278016,62.76447163851797
2024-10-06,-0.0736555585096983,122756,0.025854070931971514,94860,0.08341809827464954,164061,0.05582832924185842,138700,0.004730335387620218,628413,-0.005818574411417777,213331,55.94897209359144
2024-10-07,0.010351445620100626,138173,0.021296926163671934,106676,-0.006175468723434479,76717,-0.03960206977862599,108002,0.0461939822509345,170412,0.0004259881004220142,288062,54.33294455051464
2024-10-08,0.010371535693239854,254912,0.026842072916590805,178374,0.006085842604111884,143019,-0.011415926629159889,181230,0.028430950114259865,132262,8.771095494972082e-05,323626,56.98346789175281
2024-10-09,-0.029045042898238012,150892,-0.15577197347123536,157229,0.09635658983521968,67081,0.02792301984375374,150516,0.012107724687837343,227429,-0.023138900696780235,106182,49.26175719503872
2024-10-10,0.0024197189987723144,120536,-0.08157980913745631,223481,0.01603507199330681,90159,-0.029024395652537758,248480,-0.00013995170309458052,131550,0.08135217996423771,139326,31.014274340902467
2024-10-11,-0.0018205838827691843,103823,0.02445080236440557,189324,-0.036523544626502355,435368,0.05302890278230353,222481,0.061216021879996474,115183,0.036353991328443566,256336,56.0984430320317
2024-10-12,0.11946784118111063,143390,0.015460999561714041,282037,-0.025364555835421177,224733,0.0009939411319289137,50148,0.00619428015534962,108919,0.006674844526614161,237459,43.38409936615215
2024-10-13,-0.08229219116682449,172933,0.038515889581062536,108066,-0.006276949852006679,126318,-0.06745455169015017,75925,-0.0047300812178056005,157102,0.001792396724752455,394066,54.7531102998634
2024-10-14,-0.011408787104562813,224576,0.002777738183630055,390884,0.012269442328621977,231644,0.007834003000264092,245485,0.008091271149423759,358481,-0.0231254732412367,189265,49.15405108771342
2024-10-15,-0.04233183235211862,151011,-0.0016944130110726446,245994,0.015488325218805967,291133,-0.00023414597959273446,134324,-0.0010057986133524587,121950,-0.048569640009407174,172050,42.843423520087924
2024-10-16,0.030768805034631697,226975,0.014889220786585538,223963,0.0009056158833677656,92072,0.006698586366542551,349634,-0.005861737450235157,125936,0.011793401428148368,146381,62.9142327902684
2024-10-17,0.00151230385446306,113429,0.08473469931343706,478940,0.027898773227596305,179302,0.034940196334022046,115798,0.011741483427819579,229939,0.021423918059835265,221384,66.37333958897696
2024-10-18,-0.011560275548778058,150980,0.006960992627597633,227804,-0.2516323099780561,116994,0.004792341023746443,133630,-0.027626963096322517,72832,0.012154568426767215,95838,20.919545086538232
2024-10-19,0.009221324348445366,335391,-0.07934517393879903,313818,-0.01566662282718793,167094,-0.023180344442269334,316529,-0.012514666945769868,152660,0.012574775702921434,147655,42.030232501215686
2024-10-20,-0.028030925053928825,166475,-0.00674619717081466,154822,-0.003993126806732019,149331,-0.008982890743428434,257135,0.007400954199426541,172828,-6.913454219784e-05,216423,43.953575593224464
2024-10-21,0.027315774483324364,245868,0.01165077049840139,190094,0.0013794388601792316,110402,0.018973461977060044,94736,-0.015491137381981884,172734,0.005101381191501244,151978,35.81665042250509
2024-10-22,0.007204621047843188,168544,-0.014011311056039684,161712,0.06439238672505058,457453,0.005285956528240683,95598,0.3514491835574462,73425,0.005981494521554218,185897,71.1173930892343
2024-10-23,0.001753612476363344,140004,0.34816396187672205,184688,0.0782501128169315,205572,-0.0018231332515470198,272022,-0.004327268640251229,89063,-0.0257548915379927,130263,74.58208969585041
2024-10-24,0.2757692909956156,193204,0.0001333835439429015,221501,0.006881253555754678,391358,-0.004624653669560345,238537,0.02706827649373705,159099,-0.06669770665738649,113985,64.75248030255513
2024-10-25,0.01922749485153963,129869,0.0123476880192566,128401,0.02217148694164304,211523,-0.023290185897349217,180376,-0.0015892640620176089,95850,0.008725004252153308,136713,37.68383403690863
2024-10-26,-0.04625175821445899,231195,0.026000674340289208,187337,-0.02367051064481297,204323,0.014055450291635355,189694,-0.011314467939479303,311941,-0.020412288816468446,178870,57.410462431588414
2024-10-27,0.019114892030463227,139468,0.3493891105951166,112836,-0.01829204790711261,179843,-0.0069055870713716876,61311,0.048632554315642035,151188,0.003085315394686223,149891,75.3139185682472
2024-10-28,-0.005953322122439854,94297,0.016481131292579797,112273,0.05199258212033156,225001,0.02258900554883024,178489,-0.05642310223543636,169518,-0.2521527623748041,183972,35.47776624854305
